Prepayment Date,Prepayment Type,Prepayment Amount,Number of Loans,Amount Not Applied,Prepayment Status,Reversed Date,Reversed Amount,Number of Reversed Loans,Pool Number,holder
1/25/2024,Prepayment,"$3,678,277.61 ",1,$0.00 ,,,$0.00 ,0,530293
2/25/2024,Prepayment,"$7,332,282.19 ",2,$0.00 ,,,$0.00 ,0,530293
4/25/2024,Prepayment,"$2,737,572.97 ",1,$0.00 ,,,$0.00 ,0,530293
6/25/2024,Prepayment,"$1,462,898.24 ",1,$0.00 ,,,$0.00 ,0,530293
8/25/2024,Principal Reduction,"$114,170.48 ",0,$0.00 ,,,$0.00 ,0,530293
9/25/2024,Prepayment,"$2,728,585.39 ",2,$0.00 ,,,$0.00 ,0,530293
10/25/2024,Prepayment,"$626,339.38 ",1,$0.00 ,,,$0.00 ,0,530293
4/25/2023,Prepayment,"$431,380.19 ",1,$0.00 ,,,$0.00 ,0,530292
5/25/2023,Prepayment,"$843,191.94 ",1,$0.00 ,,,$0.00 ,0,530292
7/25/2023,Principal Reduction,"$86,022.11 ",0,$0.00 ,,,$0.00 ,0,530292
8/25/2023,Prepayment,"$303,298.88 ",2,$0.00 ,,,$0.00 ,0,530292
9/25/2023,Prepayment,"$1,557,286.27 ",3,$0.00 ,,,$0.00 ,0,530292
10/25/2023,Prepayment,"$141,193.59 ",1,$0.00 ,,,$0.00 ,0,530292
11/25/2023,Prepayment,"$244,046.87 ",1,$0.00 ,,,$0.00 ,0,530292
11/25/2023,Principal Reduction,"$52,015.50 ",0,$0.00 ,,,$0.00 ,0,530292
12/25/2023,Prepayment,"$332,122.04 ",2,$0.00 ,,,$0.00 ,0,530292
1/25/2024,Prepayment,"$612,665.87 ",3,$0.00 ,,,$0.00 ,0,530292
3/25/2024,Prepayment,"$703,180.87 ",2,$0.00 ,,,$0.00 ,0,530292
4/25/2024,Prepayment,"$1,373,810.04 ",2,$0.00 ,,,$0.00 ,0,530292
5/25/2024,Principal Reduction,"$375,000.00 ",0,$0.00 ,,,$0.00 ,0,530292
6/25/2024,Prepayment,"$4,953,363.93 ",3,$0.00 ,,,$0.00 ,0,530292
7/25/2024,Prepayment,"$1,222,394.03 ",3,$0.00 ,,,$0.00 ,0,530292
8/25/2024,Prepayment,"$111,645.86 ",1,$0.00 ,,,$0.00 ,0,530292
9/25/2024,Prepayment,"$4,420,533.11 ",6,$0.00 ,,,$0.00 ,0,530292
10/25/2024,Prepayment,"$874,796.96 ",2,$0.00 ,,,$0.00 ,0,530292
11/25/2024,Prepayment,"$836,083.20 ",2,$0.00 ,,,$0.00 ,0,530292
4/25/2023,Prepayment,"$177,664.35 ",1,$0.00 ,,,$0.00 ,0,530303
6/25/2023,Prepayment,"$2,012,014.71 ",1,$0.00 ,,,$0.00 ,0,530303
9/25/2023,Prepayment,"$81,161.38 ",1,$0.00 ,,,$0.00 ,0,530303
10/25/2023,Prepayment,"$917,587.08 ",1,$0.00 ,,,$0.00 ,0,530303
12/25/2023,Prepayment,"$1,623,906.79 ",3,$0.00 ,,,$0.00 ,0,530303
1/25/2024,Prepayment,"$312,105.65 ",1,$0.00 ,,,$0.00 ,0,530303
2/25/2024,Prepayment,"$5,283,819.22 ",5,$0.00 ,,,$0.00 ,0,530303
3/25/2024,Prepayment,"$75,599.70 ",1,$0.00 ,,,$0.00 ,0,530303
3/25/2024,Principal Reduction,"$26,088.00 ",0,$0.00 ,,,$0.00 ,0,530303
4/25/2024,Prepayment,"$135,888.52 ",1,$0.00 ,,,$0.00 ,0,530303
5/25/2024,Prepayment,"$1,332,943.20 ",1,$0.00 ,,,$0.00 ,0,530303
5/25/2024,Principal Reduction,"$154,775.17 ",0,$0.00 ,,,$0.00 ,0,530303
6/25/2024,Prepayment,"$691,104.66 ",2,$0.00 ,,,$0.00 ,0,530303
7/25/2024,Prepayment,"$1,753,710.11 ",5,$0.00 ,,,$0.00 ,0,530303
7/25/2024,Principal Reduction,"$40,646.87 ",0,$0.00 ,,,$0.00 ,0,530303
8/25/2024,Prepayment,"$112,589.28 ",1,$0.00 ,,,$0.00 ,0,530303
8/25/2024,Principal Reduction,"$151,511.22 ",0,$0.00 ,,,$0.00 ,0,530303
10/25/2024,Prepayment,"$1,310,915.11 ",1,$0.00 ,,,$0.00 ,0,530303
11/25/2024,Prepayment,"$3,003,891.92 ",3,$0.00 ,,,$0.00 ,0,530303
11/25/2024,Principal Reduction,"$149,429.93 ",0,$0.00 ,,,$0.00 ,0,530303
8/25/2023,Principal Reduction,"$112,500.00 ",0,$0.00 ,,,$0.00 ,0,530330
11/25/2023,Prepayment,"$1,154,161.43 ",2,$0.00 ,,,$0.00 ,0,530330
4/25/2024,Prepayment,"$1,090,000.48 ",1,$0.00 ,,,$0.00 ,0,530330
7/25/2024,Prepayment,"$3,234,338.39 ",4,$0.00 ,,,$0.00 ,0,530330
10/25/2024,Prepayment,"$1,062,140.77 ",1,$0.00 ,,,$0.00 ,0,530330
11/25/2023,Prepayment,"$2,613,819.41 ",1,$0.00 ,,,$0.00 ,0,530327
7/25/2024,Principal Reduction,"$478,511.81 ",0,$0.00 ,,,$0.00 ,0,530327
11/25/2024,Prepayment,"$1,835,619.26 ",1,$0.00 ,,,$0.00 ,0,530327
9/25/2023,Prepayment,"$2,452,314.85 ",1,$0.00 ,,,$0.00 ,0,530334
3/25/2024,Prepayment,"$2,065,569.45 ",1,$0.00 ,,,$0.00 ,0,530334
4/25/2024,Prepayment,"$1,887,906.87 ",1,$0.00 ,,,$0.00 ,0,530334
6/25/2024,Principal Reduction,"$174,793.96 ",0,$0.00 ,,,$0.00 ,0,530334
7/25/2024,Prepayment,"$1,100,468.94 ",1,$0.00 ,,,$0.00 ,0,530334
9/25/2024,Prepayment,"$322,863.60 ",1,$0.00 ,,,$0.00 ,0,530334
10/25/2024,Prepayment,"$504,138.56 ",1,$0.00 ,,,$0.00 ,0,530334
11/25/2024,Prepayment,"$1,636,105.33 ",1,$0.00 ,,,$0.00 ,0,530334
6/25/2023,Principal Reduction,"$225,598.55 ",0,$0.00 ,,,$0.00 ,0,530343
7/25/2023,Principal Reduction,"$225,598.55 ",0,$0.00 ,,8/10/2023,"$225,598.55 ",0,530343
9/25/2023,Prepayment,"$707,987.37 ",1,$0.00 ,,,$0.00 ,0,530343
1/25/2024,Principal Reduction,"$314,029.48 ",0,$0.00 ,,,$0.00 ,0,530343
2/25/2024,Prepayment,"$3,147,147.60 ",1,$0.00 ,,,$0.00 ,0,530343
5/25/2024,Prepayment,"$563,912.61 ",1,$0.00 ,,,$0.00 ,0,530343
3/25/2024,Principal Reduction,"$428,227.72 ",0,$0.00 ,,,$0.00 ,0,530342
10/25/2023,Prepayment,"$1,012,726.84 ",1,$0.00 ,,,$0.00 ,0,530357
1/25/2024,Prepayment,"$740,420.28 ",1,$0.00 ,,,$0.00 ,0,530357
4/25/2024,Prepayment,"$296,432.32 ",1,$0.00 ,,,$0.00 ,0,530357
5/25/2024,Prepayment,"$129,231.37 ",1,$0.00 ,,,$0.00 ,0,530357
8/25/2024,Prepayment,"$505,807.89 ",2,$0.00 ,,,$0.00 ,0,530357
9/25/2024,Prepayment,"$924,952.54 ",1,$0.00 ,,,$0.00 ,0,530357
11/25/2024,Prepayment,"$2,592,779.66 ",1,$0.00 ,,,$0.00 ,0,530357
11/25/2023,Principal Reduction,"$170,577.66 ",0,$0.00 ,,,$0.00 ,0,530358
4/25/2024,Prepayment,"$2,563,224.57 ",1,$0.00 ,,,$0.00 ,0,530358
6/25/2024,Prepayment,"$1,102,822.49 ",1,$0.00 ,,,$0.00 ,0,530358
9/25/2024,Prepayment,"$1,202,376.98 ",1,$0.00 ,,,$0.00 ,0,530358
11/25/2024,Prepayment,"$3,559,000.90 ",2,$0.00 ,,,$0.00 ,0,530358
2/25/2023,Prepayment,"$5,119,761.80 ",2,$0.00 ,,,$0.00 ,0,530102
4/25/2023,Prepayment,"$225,703.80 ",1,$0.00 ,,,$0.00 ,0,530102
9/25/2023,Prepayment,"$1,437,489.25 ",3,$0.00 ,,,$0.00 ,0,530102
12/25/2023,Prepayment,"$2,062,707.60 ",2,$0.00 ,,,$0.00 ,0,530102
2/25/2024,Prepayment,"$1,971,208.05 ",2,$0.00 ,,,$0.00 ,0,530102
3/25/2024,Prepayment,"$174,935.30 ",1,$0.00 ,,,$0.00 ,0,530102
6/25/2024,Prepayment,"$1,480,368.01 ",2,$0.00 ,,,$0.00 ,0,530102
8/25/2024,Principal Reduction,"$275,925.58 ",0,$0.00 ,,,$0.00 ,0,530102
9/25/2024,Principal Reduction,"$255,760.65 ",0,$0.00 ,,,$0.00 ,0,530102
11/25/2024,Prepayment,"$239,377.27 ",1,$0.00 ,,,$0.00 ,0,530102
12/25/2022,Prepayment,"$3,690,032.88 ",1,$0.00 ,,,$0.00 ,0,530134
7/25/2023,Prepayment,"$2,933,911.24 ",1,$0.00 ,,,$0.00 ,0,530134
10/25/2023,Prepayment,"$275,521.87 ",1,$0.00 ,,,$0.00 ,0,530134
11/25/2023,Prepayment,"$2,743,090.37 ",1,$0.00 ,,,$0.00 ,0,530134
12/25/2023,Prepayment,"$1,131,065.20 ",1,$0.00 ,,,$0.00 ,0,530134
7/25/2024,Prepayment,"$1,079,334.34 ",1,$0.00 ,,,$0.00 ,0,530134
10/25/2024,Prepayment,"$3,547,327.33 ",1,$0.00 ,,,$0.00 ,0,530134
5/25/2023,Prepayment,"$168,654.74 ",1,$0.00 ,,,$0.00 ,0,530188
5/25/2023,Principal Reduction,"$29,180.78 ",0,$0.00 ,,,$0.00 ,0,530188
7/25/2023,Prepayment,"$701,839.25 ",2,$0.00 ,,,$0.00 ,0,530188
